"","prov_str","district_str","division_str","division","year","secondhalf","joined","constituency_1996","constituency_1988","hqs","alignedprovince","unalignedprovince","misalignedprovince","elf","lpop","lsqkm","cabinet","cabinet_9397","cabinet_9802","laggedvoteshare","total_dos","kalofficer","kikofficer","luoofficer","luhyaofficer","kamaofficer","gemaofficer","total_dos_9298_kal_p","total_dos_9298_kik_p","total_dos_9298_luo_p","total_dos_9298_luhya_p","total_dos_9298_miji_p","total_dos_9298_gema_p","total_dos_9298_kamatusa_p","total_dos_kal_9202_p","total_dos_kik_9202_p","avg_drop_indicator","cabinet_9397_p","cabinet_9802_p","unaligneddivision","stronghold","weakhold","mijiofficer","bef97","electionyear","moi_1997_vs","vs_byelection","before1998","rvdummy"
"76","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DOHQ_4",1999,1,1995,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,3,0,0,0,0,1,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,2,0,0,0,0,1,0,0,0,0.07725916,0.07725916,0,0
"77","CENTRAL","KIAMBU","KIAMBAA","Kiambu_Municipality",2000,1,1996,"KIAMBAA","Kiambaa",0,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,1,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,6,0,0,0,0,1,0,0,0,0.07725916,0.07725916,0,0
"78","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO1",2000,0,1989,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,0,1,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,3,0,0,0,0,1,0,0,0,0.07725916,0.07725916,0,0
"79","CENTRAL","KIAMBU","KIAMBAA","Kiambu_Municipality",2002,0,1989,"KIAMBAA","Kiambaa",0,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,3,0,0,0,0,1,0,0,1,0.07725916,0.07725916,0,0
"80","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DOHQ_4",1995,1,1982,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,1,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,5,0,0,0,0,1,0,1,0,0.07725916,0.017410789,1,0
"81","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO1",1996,0,1982,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,1,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,3,0,0,0,0,1,0,1,0,0.07725916,0.017410789,1,0
"82","CENTRAL","KIAMBU","KIAMBAA","Kiambu_Municipality",2001,0,1989,"KIAMBAA","Kiambaa",0,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,6,0,0,0,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,2,0,0,0,0,1,0,0,0,0.07725916,0.07725916,0,0
"83","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO1",2001,1,1994,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,5,0,0,0,0,0,1,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,8,0,0,0,0,1,0,0,0,0.07725916,0.07725916,0,0
"84","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO1",1995,1,1982,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,1,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,6,0,0,0,0,1,0,1,0,0.07725916,0.017410789,1,0
"85","CENTRAL","KIAMBU","KIAMBAA","Kiambaa",1999,1,1987,"KIAMBAA","Kiambaa",0,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,3,0,1,0,0,0,1,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,1,0,0,0,0,1,0,0,0,0.07725916,0.07725916,0,0
"86","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO1",2001,0,1989,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,6,0,0,0,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,3,0,0,0,0,1,0,0,0,0.07725916,0.07725916,0,0
"87","CENTRAL","KIAMBU","KIAMBAA","Kiambaa",1995,0,1968,"KIAMBAA","Kiambaa",0,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,3,0,1,0,0,0,1,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,2,0,0,0,0,1,0,1,0,0.07725916,0.017410789,1,0
"88","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO1",2002,1,1991,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,6,0,0,0,0,1,0,0,1,0.07725916,0.07725916,0,0
"89","CENTRAL","KIAMBU","KIAMBAA","Kiambaa",1996,1,1968,"KIAMBAA","Kiambaa",0,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,2,0,1,0,0,0,1,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,5,0,0,0,0,1,0,1,0,0.07725916,0.017410789,1,0
"90","CENTRAL","KIAMBU","KIAMBAA","Kiambaa",1997,1,1978,"KIAMBAA","Kiambaa",0,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,2,0,0,0,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,5,0,0,0,0,1,1,1,1,0.07725916,0.017410789,1,0
"91","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO2",1996,0,1990,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,2,0,0,0,0,1,0,1,0,0.07725916,0.017410789,1,0
"92","CENTRAL","KIAMBU","KIAMBAA","Kiambaa",2000,1,1987,"KIAMBAA","Kiambaa",0,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,1,0,0,0,1,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,5,0,0,0,0,1,0,0,0,0.07725916,0.07725916,0,0
"93","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DOHQ_4",1996,0,1982,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,1,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,4,0,0,0,0,1,0,1,0,0.07725916,0.017410789,1,0
"94","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO2",1995,0,1968,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,3,0,1,0,0,0,1,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,1,0,0,0,0,1,0,1,0,0.07725916,0.017410789,1,0
"95","CENTRAL","KIAMBU","KIAMBAA","Kiambaa",2000,0,1987,"KIAMBAA","Kiambaa",0,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,1,0,0,0,1,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,1,0,0,0,0,1,0,0,0,0.07725916,0.07725916,0,0
"96","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO2",1997,0,1997,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,1,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,3,0,0,0,0,1,0,1,1,0.07725916,0.017410789,1,0
"97","CENTRAL","KIAMBU","KIAMBAA","Kiambaa",1997,0,1968,"KIAMBAA","Kiambaa",0,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,1,0,0,0,1,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,1,0,0,0,0,1,0,1,1,0.07725916,0.017410789,1,0
"98","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO1",1997,0,1984,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,2,0,0,0,0,1,0,1,1,0.07725916,0.017410789,1,0
"99","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO2",1993,0,1991,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,5,0,0,1,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,4,0,0,0,0,1,0,1,0,0.07725916,0.017410789,1,0
"100","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO1",1994,1,1982,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,3,0,0,1,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,3,0,0,0,0,1,0,1,0,0.07725916,0.017410789,1,0
"101","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DO2",2002,1,1991,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,1,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,7,0,0,0,0,1,0,0,1,0.07725916,0.07725916,0,0
"102","CENTRAL","KIAMBU","KIAMBAA","Kiambu_DOHQ_4",2000,0,1995,"KIAMBAA","Kiambaa",1,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,0,1,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,2,0,0,0,0,1,0,0,0,0.07725916,0.07725916,0,0
"103","CENTRAL","KIAMBU","KIAMBAA","Kiambaa",2002,0,1994,"KIAMBAA","Kiambaa",0,0,0,1,0.23031932,5.134706,2.271842,0,0,0,0.017410789,4,0,0,0,0,0,0,0.05,0.35,0.25,0.1,0.1,0.4,0.05,0.054054055,0.24324325,2,0,0,0,0,1,1,0,1,0.07725916,0.07725916,0,0
"104","CENTRAL","KIAMBU","KIKUYU","Kikuyu",1995,0,1980,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.057524856,0.016382316,1,0
"105","CENTRAL","KIAMBU","KIKUYU","Kikuyu",2001,0,1991,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.057524856,0.057524856,0,0
"106","CENTRAL","KIAMBU","KIKUYU","Kikuyu",2001,1,1991,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0.057524856,0.057524856,0,0
"107","CENTRAL","KIAMBU","KIKUYU","Kikuyu",2000,1,1991,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0.057524856,0.057524856,0,0
"108","CENTRAL","KIAMBU","KIKUYU","Kikuyu",1997,1,1992,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,0.057524856,0.016382316,1,0
"109","CENTRAL","KIAMBU","KIKUYU","Kikuyu",2002,1,1991,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.11111111,0,2,0,0,0,0,1,0,0,1,0.057524856,0.057524856,0,0
"110","CENTRAL","KIAMBU","KIKUYU","Kikuyu",2000,0,1992,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.057524856,0.057524856,0,0
"111","CENTRAL","KIAMBU","KIKUYU","Kikuyu",1999,1,1992,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.057524856,0.057524856,0,0
"112","CENTRAL","KIAMBU","KIKUYU","Kikuyu",1995,1,1980,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0.057524856,0.016382316,1,0
"113","CENTRAL","KIAMBU","KIKUYU","Kikuyu",1996,0,1980,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.057524856,0.016382316,1,0
"114","CENTRAL","KIAMBU","KIKUYU","Kikuyu",1996,1,1980,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0.057524856,0.016382316,1,0
"115","CENTRAL","KIAMBU","KIKUYU","Kikuyu",1994,1,1980,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.057524856,0.016382316,1,0
"116","CENTRAL","KIAMBU","KIKUYU","Kikuyu",2002,0,1991,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.11111111,0,1,0,0,0,0,1,0,0,1,0.057524856,0.057524856,0,0
"117","CENTRAL","KIAMBU","KIKUYU","Kikuyu",1997,0,1980,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0.057524856,0.016382316,1,0
"118","CENTRAL","KIAMBU","KIKUYU","Kikuyu",1993,0,1980,"KABETE","Kikuyu",0,0,0,1,0.22285932,5.158779,2.356026,0,0,0,0.016382316,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.057524856,0.016382316,1,0
"119","CENTRAL","KIAMBU","LARI","Lari",1993,0,1984,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,0,0,0,0,0,1,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,1,0,0,0,0,1,0,1,0,0.061404344,0.006793478,1,0
"120","CENTRAL","KIAMBU","LARI","Lari",1996,0,1987,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,2,0,0,0,0,0,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,2,0,0,0,0,1,0,1,0,0.061404344,0.006793478,1,0
"121","CENTRAL","KIAMBU","LARI","Lari",2000,1,1997,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,1,0,0,0,1,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,2,0,0,0,0,1,0,0,0,0.061404344,0.061404344,0,0
"122","CENTRAL","KIAMBU","LARI","Lari_b",1996,0,1987,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,2,0,0,0,0,0,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,1,0,0,0,0,1,0,1,0,0.061404344,0.006793478,1,0
"123","CENTRAL","KIAMBU","LARI","Lari",2001,1,1997,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,1,0,0,0,1,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,2,0,0,0,0,1,0,0,0,0.061404344,0.061404344,0,0
"124","CENTRAL","KIAMBU","LARI","Lari",2000,0,1997,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,1,0,0,0,1,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,1,0,0,0,0,1,0,0,0,0.061404344,0.061404344,0,0
"125","CENTRAL","KIAMBU","LARI","Lari",2001,0,1997,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,1,0,0,0,1,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,1,0,0,0,0,1,0,0,0,0.061404344,0.061404344,0,0
"126","CENTRAL","KIAMBU","LARI","Lari",1994,1,1980,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,0,1,0,0,0,1,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,1,0,0,0,0,1,0,1,0,0.061404344,0.006793478,1,0
"127","CENTRAL","KIAMBU","LARI","Lari",1995,0,1987,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,0,0,0,0,0,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,1,0,0,0,0,1,0,1,0,0.061404344,0.006793478,1,0
"128","CENTRAL","KIAMBU","LARI","Lari",1996,1,1987,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,0,0,0,0,0,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,3,0,0,0,0,1,0,1,0,0.061404344,0.006793478,1,0
"129","CENTRAL","KIAMBU","LARI","Lari",1999,1,1997,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,1,0,0,0,1,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,1,0,0,0,0,1,0,0,0,0.061404344,0.061404344,0,0
"130","CENTRAL","KIAMBU","LARI","Lari",1997,0,1987,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,0,0,0,0,0,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,1,0,0,0,0,1,0,1,1,0.061404344,0.006793478,1,0
"131","CENTRAL","KIAMBU","LARI","Lari",2002,0,1997,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,1,0,0,0,1,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.4,0.1,1,0,0,0,0,1,0,0,1,0.061404344,0.061404344,0,0
"132","CENTRAL","KIAMBU","LARI","Lari",1995,1,1987,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,0,0,0,0,0,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,2,0,0,0,0,1,0,1,0,0.061404344,0.006793478,1,0
"133","CENTRAL","KIAMBU","LARI","Lari",1997,1,1990,"LARI","Lari",0,0,0,1,0.07756728,4.941874,2.645422,0,0,0,0.006793478,1,0,0,0,0,0,0,0,0.16666667,0,0,0,0.33333334,0.16666667,0.3,0.1,2,0,0,0,0,1,0,1,1,0.061404344,0.006793478,1,0
"134","CENTRAL","KIAMBU","LIMURU","Limuru",2001,1,1989,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,1,0,1,0,0,0,1,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,3,0,0,0,0,1,0,0,0,0.07269756,0.07269756,0,0
"135","CENTRAL","KIAMBU","LIMURU","Ndeiya",2000,1,NA,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,0,0,0,0,0,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,4,0,0,0,0,1,0,0,0,0.07269756,0.07269756,0,0
"136","CENTRAL","KIAMBU","LIMURU","Limuru",1995,0,1989,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,1,0,1,0,0,0,1,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,1,0,0,0,0,1,0,1,0,0.07269756,0.04979803,1,0
"137","CENTRAL","KIAMBU","LIMURU","Tigoni",1997,1,1995,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,0,0,0,0,0,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,3,0,0,0,0,1,1,1,1,0.07269756,0.04979803,1,0
"138","CENTRAL","KIAMBU","LIMURU","Limuru",1999,1,1992,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,1,0,1,0,0,0,1,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,1,0,0,0,0,1,0,0,0,0.07269756,0.07269756,0,0
"139","CENTRAL","KIAMBU","LIMURU","Limuru",1997,1,1990,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,0,0,0,0,1,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,4,0,0,0,0,1,0,1,1,0.07269756,0.04979803,1,0
"140","CENTRAL","KIAMBU","LIMURU","Tigoni",1997,0,1989,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,1,0,0,0,1,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,1,0,0,0,0,1,0,1,1,0.07269756,0.04979803,1,0
"141","CENTRAL","KIAMBU","LIMURU","Ndeiya",2000,0,1988,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,0,0,0,0,0,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,1,0,0,0,0,1,0,0,0,0.07269756,0.07269756,0,0
"142","CENTRAL","KIAMBU","LIMURU","Limuru",1994,1,1990,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,1,0,0,0,0,0,1,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,1,0,0,0,0,1,0,1,0,0.07269756,0.04979803,1,0
"143","CENTRAL","KIAMBU","LIMURU","Limuru",2002,1,1994,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,0,0,1,0,0,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,3,0,0,0,0,1,0,0,1,0.07269756,0.07269756,0,0
"144","CENTRAL","KIAMBU","LIMURU","Limuru",2002,0,1989,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,1,0,0,0,1,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,1,0,0,0,0,1,0,0,1,0.07269756,0.07269756,0,0
"145","CENTRAL","KIAMBU","LIMURU","Tigoni",1996,0,1989,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,1,0,0,0,1,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,1,0,0,0,0,1,0,1,0,0.07269756,0.04979803,1,0
"146","CENTRAL","KIAMBU","LIMURU","Limuru",2000,1,1989,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,0,0,1,0,0,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,3,0,0,0,0,1,0,0,0,0.07269756,0.07269756,0,0
"147","CENTRAL","KIAMBU","LIMURU","Tigoni",1996,1,1989,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,1,0,0,0,1,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,3,0,0,0,0,1,0,1,0,0.07269756,0.04979803,1,0
"148","CENTRAL","KIAMBU","LIMURU","Ndeiya",2002,1,1995,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,0,0,0,0,0,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,4,0,0,0,0,1,0,0,1,0.07269756,0.07269756,0,0
"149","CENTRAL","KIAMBU","LIMURU","Limuru",1996,0,1970,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,0,0,0,0,0,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,2,0,0,0,0,1,0,1,0,0.07269756,0.04979803,1,0
"150","CENTRAL","KIAMBU","LIMURU","Limuru",1993,0,1978,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,1,0,1,0,0,0,1,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,1,0,0,0,0,1,0,1,0,0.07269756,0.04979803,1,0
"151","CENTRAL","KIAMBU","LIMURU","Limuru",1997,0,1995,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,1,0,0,0,1,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,2,0,0,0,0,1,0,1,1,0.07269756,0.04979803,1,0
"152","CENTRAL","KIAMBU","LIMURU","Limuru",1996,1,1990,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,0,0,0,0,0,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,4,0,0,0,0,1,0,1,0,0.07269756,0.04979803,1,0
"153","CENTRAL","KIAMBU","LIMURU","Ndeiya",2001,0,1984,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,0,0,0,0,0,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,2,0,0,0,0,1,0,0,0,0.07269756,0.07269756,0,0
"154","CENTRAL","KIAMBU","LIMURU","Ndeiya",2002,0,1997,"LIMURU","Limuru",0,0,0,1,0.3002208,4.955356,2.451787,0,0,0,0.04979803,2,0,0,0,0,1,0,0.14285715,0.85714287,0,0,0.14285715,0.85714287,0.14285715,0.071428575,0.64285713,2,0,0,0,0,1,0,0,1,0.07269756,0.07269756,0,0
